trip_id,user_id,driver_id,product_id,city_id,request_date,request_date_id,pickup_date_id,dropoff_date_id,status,distance_km,surge_multiplier,fare,incentive_id,incentive_amount
1085,57,30,2,5,2024-03-22,20240322,20240322,20240322,cancelled_user,4.57,1.65,22.62,,0.0
1086,169,44,2,6,2024-03-28,20240328,20240328,20240328,completed,0.3,1.38,1.24,,0.0
1087,3,34,1,1,2024-01-02,20240102,20240102,20240102,completed,7.51,1.49,33.57,,0.0
1088,120,32,1,4,2024-03-24,20240324,20240324,20240324,completed,2.42,1.12,8.13,,0.0
1089,6,3,3,10,2024-02-12,20240212,20240212,20240212,completed,2.01,1.75,10.55,1.0,4.79
1090,5,3,2,5,2024-01-26,20240126,20240126,20240126,completed,2.97,1.22,10.87,2.0,2.51
1091,5,28,1,7,2024-03-11,20240311,20240311,20240311,cancelled_driver,2.12,2.22,14.12,,0.0
1092,54,44,1,5,2024-02-07,20240207,20240207,20240207,cancelled_user,2.06,1.63,10.07,,0.0
1093,47,15,3,1,2024-02-11,20240211,20240211,20240211,completed,8.25,2.15,53.21,,0.0
1094,177,41,3,7,2024-01-05,20240105,20240105,20240105,completed,0.66,2.43,4.81,,0.0
1095,9,23,3,8,2024-01-11,20240111,20240111,20240111,completed,17.63,2.27,120.06,,0.0
1096,99,40,1,7,2024-03-05,20240305,20240305,20240305,completed,4.05,2.43,29.52,1.0,2.51
1097,20,11,1,4,2024-02-03,20240203,20240203,20240203,completed,1.01,1.85,5.61,1.0,4.78
1098,122,48,3,8,2024-01-01,20240101,20240101,20240101,completed,0.7,1.25,2.62,,0.0
1099,61,32,2,5,2024-03-23,20240323,20240323,20240323,completed,4.48,2.4,32.26,2.0,2.53
1100,123,36,3,10,2024-01-02,20240102,20240102,20240102,completed,5.01,2.3,34.57,1.0,1.1
1101,163,33,3,9,2024-03-25,20240325,20240325,20240325,completed,0.27,2.3,1.86,,0.0
1102,178,24,3,10,2024-01-20,20240120,20240120,20240120,completed,1.39,2.04,8.51,,0.0
1103,82,39,3,5,2024-03-01,20240301,20240301,20240301,completed,7.94,1.94,46.21,,0.0
1104,62,34,1,1,2024-03-27,20240327,20240327,20240327,completed,0.25,1.02,0.76,1.0,2.72
1105,145,28,2,9,2024-01-21,20240121,20240121,20240121,completed,9.66,2.12,61.44,,0.0
1106,3,37,3,5,2024-03-28,20240328,20240328,20240328,completed,5.37,1.14,18.37,,0.0
1107,160,7,2,6,2024-03-08,20240308,20240308,20240308,completed,2.85,1.39,11.88,2.0,1.53
1108,13,4,2,4,2024-01-12,20240112,20240112,20240112,cancelled_user,2.13,1.83,11.69,2.0,3.09
1109,120,37,2,6,2024-01-22,20240122,20240122,20240122,completed,0.1,1.68,0.5,,0.0
1110,125,1,3,8,2024-01-20,20240120,20240120,20240120,completed,8.72,1.02,26.68,,0.0
1111,89,1,1,3,2024-03-22,20240322,20240322,20240322,completed,0.77,2.24,5.17,,0.0
1112,73,47,3,5,2024-01-01,20240101,20240101,20240101,completed,1.85,2.32,12.88,2.0,2.42
1113,68,20,2,2,2024-01-30,20240130,20240130,20240130,completed,4.21,2.02,25.51,,0.0
1114,142,19,2,2,2024-01-24,20240124,20240124,20240124,cancelled_driver,1.41,1.81,7.66,,0.0
1115,101,29,1,7,2024-01-14,20240114,20240114,20240114,completed,3.44,2.44,25.18,,0.0
1116,98,10,3,10,2024-02-05,20240205,20240205,20240205,cancelled_driver,8.29,1.18,29.35,,0.0
1117,11,18,2,10,2024-03-09,20240309,20240309,20240309,completed,3.18,2.11,20.13,1.0,2.9
1118,105,28,1,10,2024-03-15,20240315,20240315,20240315,completed,14.88,1.19,53.12,,0.0
1119,184,35,2,6,2024-01-24,20240124,20240124,20240124,completed,9.4,1.57,44.27,1.0,1.49
1120,67,43,1,4,2024-02-29,20240229,20240229,20240229,completed,2.03,1.88,11.45,1.0,4.86
1121,123,47,1,5,2024-02-24,20240224,20240224,20240224,completed,2.55,2.11,16.14,,0.0
1122,29,31,3,1,2024-03-17,20240317,20240317,20240317,completed,2.75,1.01,8.33,,0.0
1123,137,27,2,7,2024-03-20,20240320,20240320,20240320,cancelled_user,4.92,1.39,20.52,2.0,2.64
1124,195,11,3,8,2024-01-24,20240124,20240124,20240124,completed,1.69,1.81,9.18,,0.0
1125,153,49,2,9,2024-03-17,20240317,20240317,20240317,completed,17.41,1.8,94.01,2.0,3.8
1126,76,49,3,8,2024-01-24,20240124,20240124,20240124,cancelled_user,4.69,1.96,27.58,,0.0
1127,170,38,2,5,2024-02-23,20240223,20240223,20240223,cancelled_user,2.55,1.46,11.17,,0.0
1128,9,5,3,3,2024-01-26,20240126,20240126,20240126,completed,5.18,1.81,28.13,2.0,2.21
1129,40,8,1,10,2024-03-06,20240306,20240306,20240306,cancelled_user,2.52,1.28,9.68,2.0,4.47
1130,25,34,2,9,2024-03-20,20240320,20240320,20240320,cancelled_user,8.51,1.28,32.68,,0.0
1131,5,48,2,6,2024-02-07,20240207,20240207,20240207,completed,4.19,1.86,23.38,1.0,2.46
1132,139,12,1,5,2024-03-05,20240305,20240305,20240305,completed,0.21,2.03,1.28,1.0,2.06
1133,187,38,3,3,2024-03-15,20240315,20240315,20240315,completed,0.97,1.18,3.43,,0.0
1134,124,1,2,6,2024-02-20,20240220,20240220,20240220,completed,10.01,1.18,35.44,,0.0
1135,38,31,2,3,2024-02-04,20240204,20240204,20240204,completed,4.14,1.85,22.98,,0.0
1136,72,4,3,10,2024-02-12,20240212,20240212,20240212,cancelled_driver,15.01,1.41,63.49,1.0,2.17
1137,133,49,1,6,2024-01-29,20240129,20240129,20240129,completed,0.38,1.59,1.81,,0.0
1138,176,45,3,4,2024-02-06,20240206,20240206,20240206,completed,1.75,1.6,8.4,,0.0
1139,90,50,3,2,2024-03-21,20240321,20240321,20240321,cancelled_driver,1.08,1.27,4.11,1.0,3.02
1140,146,5,3,8,2024-02-27,20240227,20240227,20240227,cancelled_user,4.04,1.0,12.12,,0.0
1141,198,30,2,4,2024-02-23,20240223,20240223,20240223,completed,2.41,2.28,16.48,1.0,4.83
1142,37,24,1,9,2024-02-08,20240208,20240208,20240208,completed,0.86,2.07,5.34,,0.0
1143,60,3,1,7,2024-02-11,20240211,20240211,20240211,completed,5.15,2.04,31.52,,0.0
1144,176,11,3,2,2024-01-28,20240128,20240128,20240128,completed,3.84,1.82,20.97,,0.0
1145,28,45,2,4,2024-01-29,20240129,20240129,20240129,completed,1.61,2.05,9.9,1.0,4.8
1146,197,4,3,5,2024-02-12,20240212,20240212,20240212,completed,3.27,2.4,23.54,2.0,3.0
1147,81,26,2,3,2024-01-03,20240103,20240103,20240103,cancelled_user,6.85,2.0,41.1,,0.0
1148,114,27,2,9,2024-01-10,20240110,20240110,20240110,completed,1.15,1.4,4.83,,0.0
1149,40,46,2,5,2024-02-28,20240228,20240228,20240228,completed,1.73,1.86,9.65,1.0,4.57
1150,45,43,2,2,2024-01-14,20240114,20240114,20240114,completed,2.12,1.66,10.56,1.0,1.99
1151,62,27,1,3,2024-03-16,20240316,20240316,20240316,completed,6.87,1.83,37.72,2.0,1.26
1152,93,42,2,9,2024-02-16,20240216,20240216,20240216,completed,9.38,1.78,50.09,,0.0
1153,115,50,2,7,2024-02-11,20240211,20240211,20240211,cancelled_user,2.36,2.29,16.21,1.0,4.38
1154,186,6,3,2,2024-02-01,20240201,20240201,20240201,completed,1.76,1.98,10.45,,0.0
1155,67,15,3,9,2024-02-01,20240201,20240201,20240201,completed,11.01,1.28,42.28,2.0,4.13
1156,56,30,1,4,2024-02-11,20240211,20240211,20240211,completed,36.81,1.09,120.37,,0.0
1157,40,42,3,9,2024-02-01,20240201,20240201,20240201,completed,5.55,1.64,27.31,2.0,2.82
1158,98,37,2,2,2024-01-26,20240126,20240126,20240126,completed,23.02,1.02,70.44,,0.0
1159,40,37,3,10,2024-01-01,20240101,20240101,20240101,completed,5.39,1.48,23.93,1.0,3.14
1160,91,42,1,4,2024-02-25,20240225,20240225,20240225,completed,6.61,1.55,30.74,1.0,4.76
1161,33,37,3,5,2024-01-02,20240102,20240102,20240102,completed,2.46,1.56,11.51,,0.0
1162,6,35,3,2,2024-03-21,20240321,20240321,20240321,completed,2.84,2.47,21.04,2.0,4.7
1163,147,23,1,10,2024-01-30,20240130,20240130,20240130,completed,0.78,1.46,3.42,2.0,1.88
1164,80,6,1,1,2024-03-11,20240311,20240311,20240311,completed,8.65,1.4,36.33,,0.0
1165,168,4,2,7,2024-02-21,20240221,20240221,20240221,completed,13.37,1.19,47.73,,0.0
1166,92,18,3,10,2024-03-31,20240331,20240331,20240331,completed,4.88,1.77,25.91,2.0,3.0
1167,97,9,2,1,2024-01-09,20240109,20240109,20240109,completed,2.11,1.23,7.79,,0.0
1168,59,49,3,8,2024-01-22,20240122,20240122,20240122,completed,0.84,1.92,4.84,,0.0
1169,59,29,3,3,2024-02-03,20240203,20240203,20240203,completed,1.54,1.23,5.68,2.0,1.51
1170,48,13,2,10,2024-02-18,20240218,20240218,20240218,completed,1.47,1.87,8.25,,0.0
1171,169,47,3,6,2024-01-01,20240101,20240101,20240101,cancelled_driver,4.75,2.24,31.92,,0.0
1172,13,17,3,7,2024-03-13,20240313,20240313,20240313,completed,14.51,1.06,46.14,,0.0
1173,107,45,3,10,2024-03-24,20240324,20240324,20240324,completed,0.25,1.63,1.22,1.0,2.38
1174,45,32,1,1,2024-02-22,20240222,20240222,20240222,completed,0.01,1.69,0.05,1.0,4.28
1175,89,48,2,6,2024-03-23,20240323,20240323,20240323,cancelled_user,4.58,2.19,30.09,,0.0
1176,181,22,1,7,2024-02-09,20240209,20240209,20240209,completed,1.67,1.7,8.52,,0.0
1177,170,4,2,6,2024-02-14,20240214,20240214,20240214,completed,10.62,1.85,58.94,1.0,3.01
1178,100,5,2,4,2024-03-08,20240308,20240308,20240308,cancelled_user,1.98,2.19,13.01,,0.0
1179,191,37,3,1,2024-01-09,20240109,20240109,20240109,cancelled_user,1.71,1.84,9.44,,0.0
1180,155,41,2,9,2024-01-22,20240122,20240122,20240122,completed,1.57,1.54,7.25,,0.0
1181,166,49,1,4,2024-01-18,20240118,20240118,20240118,completed,0.78,1.13,2.64,,0.0
1182,188,13,1,7,2024-03-16,20240316,20240316,20240316,cancelled_user,4.36,2.09,27.34,,0.0
1183,7,34,1,7,2024-02-12,20240212,20240212,20240212,completed,0.92,2.31,6.38,1.0,1.49
1184,133,45,2,2,2024-02-08,20240208,20240208,20240208,completed,2.76,2.46,20.37,,0.0
1185,45,22,1,1,2024-03-13,20240313,20240313,20240313,completed,3.09,2.39,22.16,2.0,4.13
1186,58,23,2,8,2024-01-06,20240106,20240106,20240106,completed,0.1,2.2,0.66,1.0,3.35
1187,31,3,1,8,2024-03-23,20240323,20240323,20240323,completed,0.08,1.97,0.47,,0.0
1188,23,42,1,7,2024-02-17,20240217,20240217,20240217,completed,3.67,2.17,23.89,,0.0
1189,170,34,2,8,2024-01-07,20240107,20240107,20240107,cancelled_driver,5.95,1.65,29.45,,0.0
1190,138,32,1,3,2024-03-20,20240320,20240320,20240320,completed,14.25,1.89,80.8,,0.0
1191,160,45,3,2,2024-03-09,20240309,20240309,20240309,completed,0.99,1.52,4.51,,0.0
1192,107,49,2,7,2024-01-16,20240116,20240116,20240116,completed,0.54,1.49,2.41,,0.0
1193,181,21,2,8,2024-01-01,20240101,20240101,20240101,cancelled_driver,0.27,2.14,1.73,1.0,4.27
1194,158,46,2,1,2024-02-06,20240206,20240206,20240206,completed,2.86,1.68,14.41,,0.0
1195,39,44,3,10,2024-03-23,20240323,20240323,20240323,completed,4.88,1.32,19.32,,0.0
1196,159,21,2,9,2024-02-06,20240206,20240206,20240206,completed,9.18,1.3,35.8,1.0,1.33
1197,82,44,1,4,2024-03-21,20240321,20240321,20240321,completed,5.74,2.29,39.43,,0.0
1198,100,11,1,4,2024-03-04,20240304,20240304,20240304,cancelled_user,1.17,2.02,7.09,,0.0
1199,2,39,1,3,2024-03-30,20240330,20240330,20240330,completed,3.1,1.82,16.93,,0.0
1200,77,4,2,6,2024-03-26,20240326,20240326,20240326,completed,12.06,1.6,57.89,1.0,4.37
1201,12,1,1,1,2024-03-02,20240302,20240302,20240302,completed,1.98,1.65,9.8,,0.0
1202,39,28,2,6,2024-03-12,20240312,20240312,20240312,completed,3.45,1.09,11.28,1.0,4.57
1203,194,24,1,2,2024-03-01,20240301,20240301,20240301,completed,15.92,1.68,80.24,,0.0
1204,13,35,3,9,2024-02-02,20240202,20240202,20240202,completed,6.63,2.19,43.56,,0.0
1205,46,13,3,2,2024-03-06,20240306,20240306,20240306,completed,6.89,1.58,32.66,,0.0
1206,155,47,3,7,2024-01-30,20240130,20240130,20240130,completed,1.45,1.58,6.87,2.0,3.9
1207,113,34,3,1,2024-01-20,20240120,20240120,20240120,completed,2.68,1.02,8.2,1.0,2.2
1208,17,11,2,7,2024-02-29,20240229,20240229,20240229,completed,0.43,1.69,2.18,,0.0
1209,104,36,1,5,2024-03-22,20240322,20240322,20240322,completed,4.66,1.04,14.54,,0.0
1210,98,17,3,8,2024-03-14,20240314,20240314,20240314,completed,0.55,1.86,3.07,,0.0
1211,188,35,2,4,2024-01-24,20240124,20240124,20240124,completed,9.04,1.76,47.73,,0.0
1212,192,18,3,10,2024-01-04,20240104,20240104,20240104,completed,8.42,2.26,57.09,1.0,3.02
1213,88,40,3,7,2024-02-06,20240206,20240206,20240206,cancelled_user,3.81,1.87,21.37,2.0,1.85
1214,109,22,2,6,2024-01-04,20240104,20240104,20240104,completed,0.76,1.49,3.4,1.0,1.3
1215,163,24,2,5,2024-03-17,20240317,20240317,20240317,completed,0.13,1.77,0.69,2.0,3.47
1216,70,19,1,4,2024-03-29,20240329,20240329,20240329,cancelled_user,7.97,2.05,49.02,2.0,4.81
1217,158,37,1,7,2024-03-17,20240317,20240317,20240317,cancelled_user,4.58,1.14,15.66,2.0,2.24
1218,199,39,3,5,2024-01-18,20240118,20240118,20240118,cancelled_user,6.21,1.93,35.96,,0.0
1219,74,21,3,5,2024-03-28,20240328,20240328,20240328,completed,1.81,2.37,12.87,2.0,4.81
1220,63,8,1,1,2024-03-06,20240306,20240306,20240306,completed,3.56,1.45,15.49,,0.0
1221,156,28,1,2,2024-02-17,20240217,20240217,20240217,completed,6.88,1.94,40.04,,0.0
1222,60,5,2,5,2024-02-02,20240202,20240202,20240202,completed,3.1,2.23,20.74,,0.0
1223,79,17,1,3,2024-02-27,20240227,20240227,20240227,completed,4.6,1.77,24.43,,0.0
1224,37,37,1,2,2024-03-23,20240323,20240323,20240323,cancelled_user,7.8,2.08,48.67,,0.0
1225,22,36,3,4,2024-03-13,20240313,20240313,20240313,completed,1.21,1.47,5.34,2.0,2.88
1226,196,19,1,4,2024-01-28,20240128,20240128,20240128,completed,0.34,1.46,1.49,1.0,4.2
1227,148,27,3,4,2024-02-04,20240204,20240204,20240204,cancelled_user,3.79,2.0,22.74,1.0,2.84
1228,96,34,1,4,2024-01-10,20240110,20240110,20240110,completed,0.32,2.06,1.98,2.0,1.25
1229,68,11,2,3,2024-03-05,20240305,20240305,20240305,completed,7.27,2.41,52.56,,0.0
1230,192,45,1,7,2024-02-11,20240211,20240211,20240211,completed,6.35,1.34,25.53,,0.0
1231,17,47,1,9,2024-03-25,20240325,20240325,20240325,completed,10.67,1.7,54.42,,0.0
1232,12,12,1,5,2024-01-09,20240109,20240109,20240109,completed,5.1,1.38,21.11,1.0,3.29
1233,150,21,3,4,2024-02-29,20240229,20240229,20240229,cancelled_driver,0.35,1.12,1.18,,0.0
1234,145,11,2,2,2024-01-15,20240115,20240115,20240115,cancelled_user,1.46,1.6,7.01,2.0,3.21
1235,138,39,1,2,2024-02-26,20240226,20240226,20240226,cancelled_user,8.25,1.56,38.61,,0.0
1236,118,28,3,5,2024-03-09,20240309,20240309,20240309,completed,0.91,1.41,3.85,1.0,1.86
1237,193,5,2,7,2024-01-22,20240122,20240122,20240122,cancelled_user,5.99,1.45,26.06,1.0,2.88
1238,22,17,3,10,2024-03-04,20240304,20240304,20240304,completed,7.58,1.54,35.02,2.0,2.84
1239,120,20,3,10,2024-02-10,20240210,20240210,20240210,completed,2.0,2.48,14.88,,0.0
1240,50,41,2,9,2024-03-27,20240327,20240327,20240327,completed,1.95,2.17,12.69,2.0,2.04
1241,14,46,1,7,2024-03-11,20240311,20240311,20240311,completed,4.08,1.11,13.59,1.0,3.33
1242,192,12,3,5,2024-02-25,20240225,20240225,20240225,completed,9.88,2.31,68.47,,0.0
1243,175,6,3,10,2024-01-23,20240123,20240123,20240123,completed,1.27,1.95,7.43,,0.0
1244,29,17,1,10,2024-01-25,20240125,20240125,20240125,completed,14.17,2.34,99.47,1.0,1.49
1245,164,19,1,10,2024-03-31,20240331,20240331,20240331,completed,4.57,1.51,20.7,,0.0
1246,180,26,2,6,2024-01-06,20240106,20240106,20240106,completed,24.22,1.7,123.52,2.0,2.28
1247,125,48,2,3,2024-02-03,20240203,20240203,20240203,completed,0.47,2.34,3.3,2.0,2.1
1248,7,44,2,5,2024-03-03,20240303,20240303,20240303,completed,0.68,1.41,2.88,,0.0
1249,29,44,1,8,2024-01-09,20240109,20240109,20240109,completed,8.76,2.37,62.28,,0.0
1250,139,32,3,1,2024-02-29,20240229,20240229,20240229,completed,10.0,2.24,67.2,,0.0
1251,33,6,3,1,2024-02-18,20240218,20240218,20240218,completed,2.95,2.47,21.86,,0.0
1252,134,36,2,7,2024-02-20,20240220,20240220,20240220,completed,6.26,1.49,27.98,,0.0
1253,111,38,1,5,2024-02-29,20240229,20240229,20240229,completed,10.11,1.35,40.95,,0.0
1254,79,11,3,5,2024-03-10,20240310,20240310,20240310,cancelled_driver,0.22,1.5,0.99,,0.0
1255,160,33,2,1,2024-02-06,20240206,20240206,20240206,completed,4.27,2.43,31.13,,0.0
1256,179,24,3,9,2024-01-31,20240131,20240131,20240131,completed,9.6,1.5,43.2,1.0,3.54
1257,58,23,3,1,2024-02-10,20240210,20240210,20240210,completed,2.54,1.85,14.1,,0.0
1258,26,15,1,5,2024-03-02,20240302,20240302,20240302,completed,1.8,1.61,8.69,,0.0
1259,174,27,1,10,2024-02-27,20240227,20240227,20240227,completed,7.94,1.59,37.87,,0.0
1260,29,11,3,9,2024-01-14,20240114,20240114,20240114,completed,2.05,1.29,7.93,,0.0
1261,4,50,2,4,2024-02-05,20240205,20240205,20240205,completed,0.02,1.81,0.11,2.0,4.89
1262,99,17,1,8,2024-02-05,20240205,20240205,20240205,cancelled_driver,16.04,2.27,109.23,,0.0
1263,141,14,3,6,2024-03-19,20240319,20240319,20240319,completed,4.48,1.07,14.38,2.0,2.57
1264,39,27,1,3,2024-01-08,20240108,20240108,20240108,completed,8.56,2.33,59.83,,0.0
1265,15,18,1,4,2024-01-26,20240126,20240126,20240126,cancelled_user,8.72,2.0,52.32,,0.0
1266,119,28,1,2,2024-02-05,20240205,20240205,20240205,completed,0.34,1.93,1.97,2.0,1.97
1267,29,47,3,1,2024-02-17,20240217,20240217,20240217,cancelled_user,0.94,1.94,5.47,,0.0
1268,157,47,2,8,2024-03-25,20240325,20240325,20240325,completed,1.86,1.44,8.04,,0.0
1269,75,4,2,1,2024-01-28,20240128,20240128,20240128,completed,1.93,1.62,9.38,2.0,2.47
1270,116,7,2,1,2024-03-08,20240308,20240308,20240308,cancelled_user,5.38,2.2,35.51,,0.0
1271,32,45,1,4,2024-03-02,20240302,20240302,20240302,cancelled_user,4.88,1.46,21.37,,0.0
1272,130,35,3,10,2024-03-20,20240320,20240320,20240320,cancelled_user,3.41,1.71,17.49,,0.0
1273,175,48,1,10,2024-03-26,20240326,20240326,20240326,completed,1.19,1.03,3.68,1.0,2.3
1274,84,9,2,6,2024-03-16,20240316,20240316,20240316,cancelled_driver,2.41,2.1,15.18,,0.0
1275,22,8,2,9,2024-03-20,20240320,20240320,20240320,cancelled_driver,3.92,1.63,19.17,,0.0
1276,27,45,3,1,2024-02-20,20240220,20240220,20240220,completed,3.16,1.79,16.97,,0.0
1277,195,17,1,7,2024-02-11,20240211,20240211,20240211,completed,0.68,1.17,2.39,,0.0
1278,81,17,2,10,2024-01-29,20240129,20240129,20240129,completed,5.24,2.49,39.14,,0.0
1279,126,49,3,5,2024-03-22,20240322,20240322,20240322,cancelled_driver,0.38,1.45,1.65,,0.0
1280,184,33,1,8,2024-01-10,20240110,20240110,20240110,completed,2.38,1.95,13.92,,0.0
1281,92,32,1,7,2024-02-08,20240208,20240208,20240208,completed,6.19,1.87,34.73,,0.0
1282,21,8,2,4,2024-03-22,20240322,20240322,20240322,completed,0.1,2.18,0.65,1.0,1.01
1283,47,19,2,4,2024-01-01,20240101,20240101,20240101,completed,4.22,1.44,18.23,,0.0
1284,101,38,1,6,2024-02-08,20240208,20240208,20240208,completed,2.04,2.13,13.04,,0.0
1285,187,3,1,6,2024-01-21,20240121,20240121,20240121,completed,0.04,1.57,0.19,,0.0
1286,84,5,2,9,2024-03-05,20240305,20240305,20240305,cancelled_driver,1.06,1.62,5.15,,0.0
1287,6,13,1,5,2024-01-15,20240115,20240115,20240115,completed,14.15,2.01,85.32,,0.0
1288,147,47,2,8,2024-01-04,20240104,20240104,20240104,completed,3.68,2.18,24.07,2.0,2.8
1289,185,46,1,5,2024-02-29,20240229,20240229,20240229,completed,29.44,2.0,176.64,1.0,1.62
1290,197,31,2,2,2024-03-01,20240301,20240301,20240301,completed,3.72,2.35,26.23,2.0,3.95
1291,131,16,3,6,2024-01-20,20240120,20240120,20240120,completed,3.93,1.43,16.86,,0.0
1292,1,50,2,9,2024-01-10,20240110,20240110,20240110,completed,2.49,2.35,17.55,2.0,1.17
1293,58,32,2,3,2024-03-27,20240327,20240327,20240327,completed,1.86,1.2,6.7,,0.0
1294,124,22,3,1,2024-02-03,20240203,20240203,20240203,cancelled_driver,1.45,1.99,8.66,2.0,4.99
1295,166,29,1,1,2024-02-17,20240217,20240217,20240217,completed,2.1,1.82,11.47,,0.0
1296,15,22,3,3,2024-02-02,20240202,20240202,20240202,completed,3.08,1.74,16.08,,0.0
1297,162,43,2,10,2024-03-01,20240301,20240301,20240301,completed,1.07,1.47,4.72,,0.0
1298,189,3,1,5,2024-01-10,20240110,20240110,20240110,completed,1.27,1.76,6.71,2.0,1.89
1299,163,10,3,3,2024-02-23,20240223,20240223,20240223,cancelled_driver,1.58,1.24,5.88,,0.0
1300,64,42,1,9,2024-03-24,20240324,20240324,20240324,completed,2.98,1.55,13.86,1.0,2.21
1301,25,21,1,8,2024-03-05,20240305,20240305,20240305,completed,5.29,1.15,18.25,1.0,3.9
1302,24,16,3,3,2024-03-17,20240317,20240317,20240317,completed,9.69,1.86,54.07,1.0,1.66
1303,12,12,1,9,2024-01-01,20240101,20240101,20240101,completed,1.69,1.14,5.78,1.0,3.1
1304,18,2,3,6,2024-01-05,20240105,20240105,20240105,completed,1.02,1.24,3.79,1.0,2.08
1305,15,41,2,7,2024-03-20,20240320,20240320,20240320,completed,2.38,1.13,8.07,2.0,4.32
1306,27,24,1,4,2024-01-15,20240115,20240115,20240115,completed,11.24,1.57,52.94,1.0,1.03
1307,72,35,2,4,2024-01-28,20240128,20240128,20240128,completed,0.05,2.26,0.34,,0.0
1308,60,30,2,2,2024-01-23,20240123,20240123,20240123,completed,5.66,2.36,40.07,,0.0
1309,174,30,1,5,2024-01-17,20240117,20240117,20240117,cancelled_user,3.24,1.11,10.79,,0.0
1310,145,47,3,8,2024-01-13,20240113,20240113,20240113,completed,0.88,1.95,5.15,1.0,2.87
1311,93,35,1,7,2024-01-14,20240114,20240114,20240114,completed,1.94,2.03,11.81,,0.0
1312,53,19,2,7,2024-01-11,20240111,20240111,20240111,completed,1.27,1.8,6.86,,0.0
1313,8,50,2,6,2024-01-28,20240128,20240128,20240128,completed,10.51,2.0,63.06,1.0,3.5
1314,79,8,3,3,2024-02-11,20240211,20240211,20240211,completed,3.29,1.35,13.32,,0.0
1315,27,26,1,5,2024-03-01,20240301,20240301,20240301,completed,4.14,1.73,21.49,,0.0
1316,174,49,2,1,2024-03-04,20240304,20240304,20240304,completed,4.5,1.59,21.46,,0.0
1317,50,40,2,7,2024-01-31,20240131,20240131,20240131,completed,5.1,1.13,17.29,,0.0
1318,199,7,2,9,2024-03-21,20240321,20240321,20240321,completed,3.42,1.94,19.9,,0.0
1319,131,30,3,1,2024-03-13,20240313,20240313,20240313,completed,0.09,1.74,0.47,,0.0
1320,93,7,2,2,2024-01-10,20240110,20240110,20240110,cancelled_user,2.04,1.41,8.63,2.0,2.53
1321,192,3,2,3,2024-01-08,20240108,20240108,20240108,completed,1.02,1.71,5.23,1.0,4.95
1322,172,1,1,3,2024-01-21,20240121,20240121,20240121,completed,5.7,2.16,36.94,,0.0
1323,181,36,1,8,2024-03-17,20240317,20240317,20240317,completed,0.29,2.2,1.91,1.0,2.16
1324,24,25,2,7,2024-02-28,20240228,20240228,20240228,completed,4.15,1.97,24.53,1.0,1.23
1325,60,37,2,6,2024-02-19,20240219,20240219,20240219,completed,1.18,1.7,6.02,2.0,1.18
1326,122,1,1,10,2024-03-09,20240309,20240309,20240309,completed,14.86,1.86,82.92,,0.0
1327,131,15,3,10,2024-03-10,20240310,20240310,20240310,cancelled_user,2.04,1.58,9.67,1.0,1.93
1328,148,37,3,4,2024-01-30,20240130,20240130,20240130,cancelled_user,1.97,1.19,7.03,2.0,2.66
1329,46,13,3,9,2024-01-17,20240117,20240117,20240117,completed,12.84,1.58,60.86,,0.0
1330,15,40,3,1,2024-03-15,20240315,20240315,20240315,completed,2.7,1.8,14.58,,0.0
1331,153,8,3,2,2024-01-20,20240120,20240120,20240120,completed,16.47,1.9,93.88,1.0,1.85
1332,199,5,3,4,2024-02-17,20240217,20240217,20240217,completed,0.12,2.4,0.86,,0.0
1333,17,9,3,3,2024-03-13,20240313,20240313,20240313,completed,1.83,2.17,11.91,,0.0
1334,126,1,3,1,2024-01-02,20240102,20240102,20240102,completed,5.49,1.23,20.26,,0.0
1335,84,36,1,5,2024-02-06,20240206,20240206,20240206,completed,11.08,1.26,41.88,1.0,2.87
1336,9,35,3,7,2024-01-01,20240101,20240101,20240101,completed,1.48,1.15,5.11,,0.0
1337,166,2,3,2,2024-01-04,20240104,20240104,20240104,completed,13.33,2.11,84.38,,0.0
1338,176,40,3,5,2024-02-23,20240223,20240223,20240223,cancelled_user,4.51,2.06,27.87,2.0,2.03
1339,188,23,2,6,2024-01-25,20240125,20240125,20240125,completed,8.07,2.48,60.04,2.0,2.41
1340,63,9,1,7,2024-01-03,20240103,20240103,20240103,cancelled_driver,2.53,1.78,13.51,1.0,1.86
1341,117,34,1,1,2024-01-09,20240109,20240109,20240109,completed,1.19,2.24,8.0,,0.0
1342,130,46,1,7,2024-03-26,20240326,20240326,20240326,completed,12.11,1.86,67.57,1.0,3.79
1343,88,14,3,4,2024-03-27,20240327,20240327,20240327,completed,13.53,2.31,93.76,,0.0
1344,72,4,3,8,2024-03-16,20240316,20240316,20240316,completed,3.44,2.08,21.47,2.0,2.02
1345,139,30,2,4,2024-03-14,20240314,20240314,20240314,cancelled_user,0.03,1.96,0.18,,0.0
1346,64,31,1,6,2024-02-03,20240203,20240203,20240203,completed,0.58,1.85,3.22,,0.0
1347,72,38,3,9,2024-02-12,20240212,20240212,20240212,cancelled_driver,4.26,2.08,26.58,1.0,1.6
1348,21,11,1,5,2024-03-14,20240314,20240314,20240314,completed,0.12,1.63,0.59,,0.0
1349,18,35,2,4,2024-01-22,20240122,20240122,20240122,cancelled_user,2.53,1.14,8.65,2.0,3.39
1350,64,8,2,8,2024-03-10,20240310,20240310,20240310,completed,1.81,1.06,5.76,1.0,1.57
1351,82,3,2,9,2024-01-02,20240102,20240102,20240102,completed,6.26,1.72,32.3,,0.0
